time,T0,T1,T2,T3,TC
2020-06-06 22:24:55,,,,,56.84
2020-06-06 22:25:06,,,74.2,,
2020-06-06 22:25:21,,,,76.9,
2020-06-06 22:25:29,,58.5,,,
2020-06-06 22:26:49,,,,,56.66
2020-06-06 22:27:15,,58.4,,,
2020-06-06 23:08:18,,,,,53.78
2020-06-06 23:08:37,,,,76.6,
2020-06-06 23:08:46,,55.9,,,
2020-06-06 23:08:48,,,74.1,,
2020-06-06 23:10:29,,,,,53.6
2020-06-06 23:10:32,,55.8,,,
2020-06-06 23:11:39,,,74.0,,
2020-06-06 23:12:56,,,,,53.6
2020-06-06 23:13:11,,55.7,,,
2020-06-06 23:13:46,,,,,53.42
2020-06-06 23:14:51,,,,,53.42
2020-06-06 23:15:50,,55.6,,,
2020-06-06 23:16:46,,,,,53.24
2020-06-06 23:18:29,,55.5,,,
2020-06-06 23:20:15,,55.4,,,
2020-06-06 23:20:19,,,,,53.06
2020-06-06 23:21:08,,,,,53.06
2020-06-06 23:22:13,,,,,53.06
2020-06-06 23:23:47,,55.3,,,
2020-06-06 23:23:51,,,,,52.879999999999995
2020-06-06 23:24:40,,55.2,,,
2020-06-06 23:24:57,,,,,52.879999999999995
2020-06-06 23:25:20,,,,76.5,
2020-06-06 23:26:26,,55.1,,,
2020-06-06 23:27:57,,,,,52.879999999999995
2020-06-06 23:28:12,,55.1,,,
2020-06-06 23:29:05,,55.0,,,
2020-06-06 23:30:51,,54.9,,,
2020-06-06 23:33:57,,,,,52.7
2020-06-06 23:34:23,,54.8,,,
2020-06-06 23:37:08,,,,76.4,
2020-06-06 23:37:55,,54.7,,,
2020-06-06 23:39:41,,,,,52.519999999999996
2020-06-06 23:40:34,,54.6,,,
2020-06-06 23:43:13,,54.5,,,
2020-06-06 23:43:57,,,73.9,,
2020-06-06 23:44:07,,,,,
2020-06-06 23:46:14,,,,,52.34
2020-06-06 23:47:03,,,,,52.34
2020-06-06 23:47:38,,54.5,,,
2020-06-06 23:48:31,,54.4,,,
2020-06-06 23:51:42,,,,,52.16
2020-06-06 23:51:53,,,,76.3,
2020-06-06 23:52:03,,54.3,,,
2020-06-06 23:54:42,,54.2,,,
2020-06-06 23:55:15,,,,,52.16
2020-06-06 23:57:21,,54.1,,,
2020-06-06 23:58:47,,,,,51.980000000000004
2020-06-06 23:59:07,,54.1,,,
2020-06-07 00:00:00,,54.0,,,
2020-06-07 00:01:03,,,73.8,,
2020-06-07 00:03:32,,53.9,,,
2020-06-07 00:05:18,,53.8,,,
2020-06-07 00:06:26,,,,,51.980000000000004
2020-06-07 00:07:31,,,,,51.980000000000004
2020-06-07 00:07:57,,53.8,,,
2020-06-07 00:08:36,,,,76.2,
2020-06-07 00:08:50,,53.7,,,
2020-06-07 00:11:04,,,,,51.980000000000004
2020-06-07 00:12:22,,53.6,,,
2020-06-07 00:12:42,,,,,51.8
2020-06-07 00:14:04,,,,,51.8
2020-06-07 00:14:08,,53.6,,,
2020-06-07 00:16:32,,,,,51.620000000000005
2020-06-07 00:16:47,,53.5,,,
2020-06-07 00:18:10,,,,,51.620000000000005
2020-06-07 00:22:32,,,,,51.620000000000005
2020-06-07 00:22:54,,,73.7,,
2020-06-07 00:25:19,,,,76.1,
2020-06-07 00:26:30,,53.5,,,
2020-06-07 00:28:16,,,,,51.44
2020-06-07 00:37:06,,53.4,,,
2020-06-07 00:38:05,,,,,51.26
2020-06-07 00:42:24,,53.3,,,
2020-06-07 00:43:17,,53.3,,,
2020-06-07 00:45:44,,,,,51.08
2020-06-07 00:45:56,,53.2,,,
2020-06-07 00:46:57,,,,76.0,
2020-06-07 00:48:35,,53.1,,,
2020-06-07 00:49:30,,,73.6,,
2020-06-07 00:51:14,,53.0,,,
2020-06-07 00:51:44,,,,,51.08
2020-06-07 00:52:00,,,,,50.900000000000006
2020-06-07 00:53:00,,52.9,,,
2020-06-07 00:54:46,,52.8,,,
2020-06-07 00:56:22,,,,,50.72
2020-06-07 00:57:25,,52.7,,,
2020-06-07 00:58:01,,,,,50.72
2020-06-07 00:58:18,,52.6,,,
2020-06-07 00:58:45,,,,75.9,
2020-06-07 01:00:28,,,,,50.540000000000006
2020-06-07 01:01:50,,52.5,,,
2020-06-07 01:01:51,,,73.5,,
2020-06-07 01:03:12,,,,,50.540000000000006
2020-06-07 01:03:36,,52.4,,,
2020-06-07 01:04:34,,,,,50.36
2020-06-07 01:06:15,,52.3,,,
2020-06-07 01:08:54,,52.2,,,
2020-06-07 01:09:45,,,,,50.18
2020-06-07 01:13:29,,,,75.8,
2020-06-07 01:16:50,,52.1,,,
2020-06-07 01:16:50,,,,,50.0
2020-06-07 01:19:30,,52.0,,,
2020-06-07 01:19:54,,,73.4,,
2020-06-07 01:20:23,,,,,50.0
2020-06-07 01:22:09,,52.0,,,
2020-06-07 01:25:17,,,,75.7,
2020-06-07 01:26:34,,51.9,,,
2020-06-07 01:29:40,,,,,49.82
2020-06-07 01:30:06,,51.8,,,
2020-06-07 01:30:21,,,73.3,,
2020-06-07 01:31:52,,51.7,,,
2020-06-07 01:33:38,,51.6,,,
2020-06-07 01:34:51,,,,,49.82
2020-06-07 01:35:24,,51.5,,,
2020-06-07 01:36:17,,51.4,,,
2020-06-07 01:37:02,,,,,49.82
2020-06-07 01:37:05,,,,75.6,
2020-06-07 01:37:19,,,,,49.64
2020-06-07 01:38:03,,51.3,,,
2020-06-07 01:38:24,,,,,49.64
2020-06-07 01:39:30,,,,,49.64
2020-06-07 01:39:49,,51.2,,,
2020-06-07 01:40:35,,,,,49.64
2020-06-07 01:41:35,,51.1,,,
2020-06-07 01:43:21,,51.0,,,
2020-06-07 01:43:35,,,,,49.46
2020-06-07 01:43:58,,,,75.6,
2020-06-07 01:45:07,,50.9,,,
2020-06-07 01:45:13,,,,,49.46
2020-06-07 01:46:02,,,,,49.28
2020-06-07 01:47:46,,50.8,,,
2020-06-07 01:47:54,,,,75.5,
2020-06-07 01:48:24,,,73.2,,
2020-06-07 01:48:30,,,,,49.1
2020-06-07 01:49:19,,,,,49.1
2020-06-07 01:49:32,,50.7,,,
2020-06-07 01:51:18,,50.6,,,
2020-06-07 01:52:03,,,,,48.92
2020-06-07 01:53:04,,50.5,,,
2020-06-07 01:54:46,,,,,48.74
2020-06-07 01:54:50,,50.4,,,
2020-06-07 01:56:36,,50.3,,,
2020-06-07 01:58:19,,,,,48.56
2020-06-07 01:58:22,,50.2,,,
2020-06-07 01:58:51,,,73.1,,
2020-06-07 02:00:08,,50.1,,,
2020-06-07 02:01:40,,,,75.4,
2020-06-07 02:01:54,,50.0,,,
2020-06-07 02:03:14,,,,,48.379999999999995
2020-06-07 02:03:40,,49.9,,,
2020-06-07 02:04:20,,,,,48.2
2020-06-07 02:06:19,,49.8,,,
2020-06-07 02:08:05,,49.7,,,
2020-06-07 02:08:21,,,73.1,,
2020-06-07 02:08:58,,,,,48.2
2020-06-07 02:09:32,,,,75.3,
2020-06-07 02:10:44,,49.6,,,
2020-06-07 02:10:53,,,,,48.019999999999996
2020-06-07 02:11:37,,49.5,,,
2020-06-07 02:12:31,,,,,48.019999999999996
2020-06-07 02:13:06,,,73.0,,
2020-06-07 02:14:16,,49.4,,,
2020-06-07 02:14:25,,,,,47.84
2020-06-07 02:16:55,,49.3,,,
2020-06-07 02:18:15,,,,,47.66
2020-06-07 02:18:41,,49.2,,,
2020-06-07 02:18:47,,,,,47.66
2020-06-07 02:21:20,,49.1,,,
2020-06-07 02:21:31,,,,,47.480000000000004
2020-06-07 02:22:19,,,,75.2,
2020-06-07 02:23:06,,49.0,,,
2020-06-07 02:23:33,,,72.9,,
2020-06-07 02:24:52,,48.9,,,
2020-06-07 02:26:10,,,,,47.3
2020-06-07 02:26:42,,,,,47.3
2020-06-07 02:29:17,,48.8,,,
2020-06-07 02:30:15,,,,,47.120000000000005
2020-06-07 02:31:03,,48.7,,,
2020-06-07 02:32:09,,,,75.1,
2020-06-07 02:33:42,,48.7,,,
2020-06-07 02:34:21,,,,,46.94
2020-06-07 02:34:35,,48.6,,,
2020-06-07 02:36:51,,,72.8,,
2020-06-07 02:37:14,,48.5,,,
2020-06-07 02:37:21,,,,,46.94
2020-06-07 02:38:26,,,,,46.76
2020-06-07 02:39:00,,48.4,,,
2020-06-07 02:41:39,,48.3,,,
2020-06-07 02:42:48,,,,,46.58
2020-06-07 02:42:58,,,,75.0,
2020-06-07 02:43:25,,48.2,,,
2020-06-07 02:44:59,,,,,46.58
2020-06-07 02:46:54,,,,,46.4
2020-06-07 02:47:50,,48.1,,,
2020-06-07 02:49:12,,,72.7,,
2020-06-07 02:50:27,,,,,46.22
2020-06-07 02:50:29,,48.0,,,
2020-06-07 02:52:15,,47.9,,,
2020-06-07 02:52:48,,,,74.9,
2020-06-07 02:55:38,,,,,46.04
2020-06-07 02:55:47,,47.8,,,
2020-06-07 02:58:26,,47.7,,,
2020-06-07 02:59:44,,,,,45.86
2020-06-07 03:01:05,,47.6,,,
2020-06-07 03:03:27,,,72.6,,
2020-06-07 03:03:44,,47.5,,,
2020-06-07 03:06:23,,47.4,,,
2020-06-07 03:07:33,,,,74.8,
2020-06-07 03:08:44,,,,,45.68
2020-06-07 03:09:55,,47.3,,,
2020-06-07 03:12:34,,47.2,,,
2020-06-07 03:13:06,,,,,45.5
2020-06-07 03:13:55,,,,,45.5
2020-06-07 03:15:48,,,72.5,,
2020-06-07 03:16:59,,47.1,,,
2020-06-07 03:18:01,,,,,45.32
2020-06-07 03:20:20,,,,74.7,
2020-06-07 03:20:31,,47.0,,,
2020-06-07 03:22:17,,46.9,,,
2020-06-07 03:26:42,,46.8,,,
2020-06-07 03:27:01,,,,,45.14
2020-06-07 03:27:17,,,,,45.14
2020-06-07 03:29:21,,46.7,,,
2020-06-07 03:32:00,,46.6,,,
2020-06-07 03:33:07,,,,74.6,
2020-06-07 03:33:34,,,,,44.96
2020-06-07 03:34:48,,,72.4,,
2020-06-07 03:37:18,,46.5,,,
2020-06-07 03:37:56,,,,,44.78
2020-06-07 03:39:04,,46.4,,,
2020-06-07 03:40:59,,,,74.5,
2020-06-07 03:41:45,,,,,44.78
2020-06-07 03:42:18,,,,,44.6
2020-06-07 03:44:22,,46.3,,,
2020-06-07 03:46:12,,,72.4,,
2020-06-07 03:47:54,,46.2,,,
2020-06-07 03:50:33,,46.1,,,
2020-06-07 03:51:48,,,,74.4,
2020-06-07 03:51:54,,,72.3,,
2020-06-07 03:52:07,,,,,44.6
2020-06-07 03:54:58,,46.0,,,
2020-06-07 03:55:08,,,,,44.6
2020-06-07 03:57:35,,,,,44.42
2020-06-07 03:57:37,,45.9,,,
2020-06-07 04:00:39,,,,74.3,
2020-06-07 04:02:55,,45.8,,,
2020-06-07 04:03:19,,,,,44.24
2020-06-07 04:07:20,,45.7,,,
2020-06-07 04:09:03,,,,,44.06
2020-06-07 04:09:59,,45.6,,,
2020-06-07 04:12:27,,,,74.2,
2020-06-07 04:13:57,,,,,44.06
2020-06-07 04:16:10,,45.5,,,
2020-06-07 04:17:33,,,72.2,,
2020-06-07 04:17:47,,,,,43.879999999999995
2020-06-07 04:19:42,,45.4,,,
2020-06-07 04:21:18,,,,74.1,
2020-06-07 04:24:20,,,,,43.7
2020-06-07 04:25:53,,45.3,,,
2020-06-07 04:29:25,,45.2,,,
2020-06-07 04:30:09,,,,74.0,
2020-06-07 04:34:58,,,,,43.7
2020-06-07 04:36:29,,45.1,,,
2020-06-07 04:36:37,,,,,43.52
2020-06-07 04:39:00,,,,73.9,
2020-06-07 04:42:37,,,,,43.34
2020-06-07 04:43:33,,45.0,,,
2020-06-07 04:47:48,,,,,43.16
2020-06-07 04:47:51,,,,73.8,
2020-06-07 04:47:58,,44.9,,,
2020-06-07 04:51:53,,,,,43.16
2020-06-07 04:53:16,,44.8,,,
2020-06-07 04:56:42,,,,73.7,
2020-06-07 04:58:40,,,,73.7,
2020-06-07 05:02:48,,,,,43.16
2020-06-07 05:02:59,,44.7,,,
2020-06-07 05:06:32,,,,73.6,
2020-06-07 05:13:35,,44.8,,,
2020-06-07 05:13:36,,,72.1,,
2020-06-07 05:15:23,,,,73.5,
2020-06-07 05:24:03,,,72.1,,
2020-06-07 05:25:13,,,,73.4,
2020-06-07 05:30:06,,,,,43.34
2020-06-07 05:34:04,,,,73.3,
2020-06-07 05:35:40,,44.9,,,
2020-06-07 05:36:55,,,,,43.52
2020-06-07 05:43:54,,,,73.2,
2020-06-07 05:44:30,,45.0,,,
2020-06-07 05:45:23,,,,,43.7
2020-06-07 05:48:02,,45.1,,,
2020-06-07 05:50:34,,,,,43.879999999999995
2020-06-07 05:50:41,,45.2,,,
2020-06-07 05:53:44,,,,73.1,
2020-06-07 05:55:29,,,,,44.06
2020-06-07 05:57:45,,45.3,,,
2020-06-07 05:59:02,,,,,44.24
2020-06-07 06:02:10,,45.4,,,
2020-06-07 06:02:18,,,,,44.42
2020-06-07 06:02:35,,,,73.0,
2020-06-07 06:03:56,,45.5,,,
2020-06-07 06:03:57,,,72.0,,
2020-06-07 06:05:35,,,,,44.6
2020-06-07 06:08:21,,45.6,,,
2020-06-07 06:11:00,,45.7,,,
2020-06-07 06:11:18,,,,,44.78
2020-06-07 06:12:25,,,,72.9,
2020-06-07 06:13:46,,,,,44.96
2020-06-07 06:14:32,,45.8,,,
2020-06-07 06:15:25,,45.9,,,
2020-06-07 06:16:13,,,,,45.14
2020-06-07 06:18:57,,46.1,,,
2020-06-07 06:18:57,,,,,45.32
2020-06-07 06:19:50,,46.4,,,
2020-06-07 06:20:17,,,,72.8,
2020-06-07 06:20:43,,47.0,,,
2020-06-07 06:21:24,,,,,45.5
2020-06-07 06:21:36,,48.1,,,
2020-06-07 06:22:29,,49.4,,,
2020-06-07 06:23:22,,50.7,,,
2020-06-07 06:23:52,,,,,45.68
2020-06-07 06:24:15,,51.7,,,
2020-06-07 06:25:08,,52.5,,,
2020-06-07 06:26:01,,52.9,,,
2020-06-07 06:26:03,,,,,45.86
2020-06-07 06:26:54,,52.7,,,
2020-06-07 06:27:47,,52.3,,,
2020-06-07 06:27:57,,,,,46.04
2020-06-07 06:28:40,,52.0,,,
2020-06-07 06:29:33,,51.6,,,
2020-06-07 06:30:08,,,,,46.22
2020-06-07 06:30:26,,51.3,,,
2020-06-07 06:31:19,,51.1,,,
2020-06-07 06:32:03,,,,,46.4
2020-06-07 06:32:05,,,,72.7,
2020-06-07 06:33:05,,51.4,,,
2020-06-07 06:33:58,,52.1,,,
2020-06-07 06:34:14,,,,,46.58
2020-06-07 06:34:51,,52.5,,,
2020-06-07 06:36:09,,,,,46.76
2020-06-07 06:36:37,,52.4,,,
2020-06-07 06:37:47,,,,,46.94
2020-06-07 06:39:16,,52.9,,,
2020-06-07 06:39:25,,,,,47.120000000000005
2020-06-07 06:40:09,,53.4,,,
2020-06-07 06:41:02,,53.9,,,
2020-06-07 06:41:03,,,,,47.3
2020-06-07 06:41:55,,54.6,,,
2020-06-07 06:42:42,,,,,47.480000000000004
2020-06-07 06:42:48,,55.6,,,
2020-06-07 06:43:41,,56.8,,,
2020-06-07 06:43:53,,,,72.6,
2020-06-07 06:44:34,,57.9,,,
2020-06-07 06:44:36,,,,,47.66
2020-06-07 06:45:27,,58.8,,,
2020-06-07 06:45:58,,,,,47.84
2020-06-07 06:46:20,,59.6,,,
2020-06-07 06:47:13,,60.3,,,
2020-06-07 06:47:20,,,,,48.019999999999996
2020-06-07 06:48:06,,61.0,,,
2020-06-07 06:48:58,,,,,48.2
2020-06-07 06:48:59,,61.6,,,
2020-06-07 06:49:31,,,,,48.2
2020-06-07 06:49:52,,62.2,,,
2020-06-07 06:50:45,,62.8,,,
2020-06-07 06:51:25,,,,,48.379999999999995
2020-06-07 06:51:38,,63.3,,,
2020-06-07 06:51:42,,,,,48.56
2020-06-07 06:51:45,,,,72.5,
2020-06-07 06:52:31,,63.9,,,
2020-06-07 06:53:20,,,,,48.74
2020-06-07 06:53:24,,64.4,,,
2020-06-07 06:54:17,,64.9,,,
2020-06-07 06:54:42,,,,,48.92
2020-06-07 06:55:10,,65.4,,,
2020-06-07 06:55:47,,,,,49.1
2020-06-07 06:56:03,,65.9,,,
2020-06-07 06:56:37,,,,,49.28
2020-06-07 06:56:56,,66.4,,,
2020-06-07 06:57:42,,,,,49.46
2020-06-07 06:57:49,,66.8,,,
2020-06-07 06:58:31,,,,,49.64
2020-06-07 06:58:42,,67.3,,,
2020-06-07 06:59:20,,,,,49.82
2020-06-07 06:59:35,,67.7,,,
2020-06-07 07:00:09,,,,,50.0
2020-06-07 07:00:28,,68.1,,,
2020-06-07 07:00:42,,,,,50.18
2020-06-07 07:01:15,,,,,50.36
2020-06-07 07:01:21,,68.5,,,
2020-06-07 07:01:48,,,,,50.540000000000006
2020-06-07 07:02:20,,,,,50.72
2020-06-07 07:03:07,,67.9,,,
2020-06-07 07:03:10,,,,,50.900000000000006
2020-06-07 07:03:42,,,,,51.08
2020-06-07 07:03:59,,,,,51.26
2020-06-07 07:04:00,,67.0,,,
2020-06-07 07:04:31,,,,,51.44
2020-06-07 07:04:53,,66.8,,,
2020-06-07 07:05:21,,,,,51.620000000000005
2020-06-07 07:05:31,,,,72.4,
2020-06-07 07:05:46,,67.4,,,
2020-06-07 07:06:10,,,,,51.8
2020-06-07 07:06:39,,68.0,,,
2020-06-07 07:07:15,,,,,51.980000000000004
2020-06-07 07:07:32,,68.4,,,
2020-06-07 07:08:04,,,,,52.16
2020-06-07 07:08:25,,68.9,,,
2020-06-07 07:08:53,,,,,52.16
2020-06-07 07:09:10,,,,,52.34
2020-06-07 07:09:18,,69.3,,,
2020-06-07 07:09:59,,,,,52.519999999999996
2020-06-07 07:10:11,,69.7,,,
2020-06-07 07:10:48,,,,,52.7
2020-06-07 07:11:04,,69.8,,,
2020-06-07 07:11:54,,,,,52.879999999999995
2020-06-07 07:11:57,,69.3,,,
2020-06-07 07:12:43,,,,,53.06
2020-06-07 07:12:50,,68.9,,,
2020-06-07 07:13:15,,,,,53.24
2020-06-07 07:13:43,,68.6,,,
2020-06-07 07:13:48,,,,,53.42
2020-06-07 07:14:21,,,,,53.6
2020-06-07 07:14:36,,68.1,,,
2020-06-07 07:15:21,,,,72.3,
2020-06-07 07:15:26,,,,,53.78
2020-06-07 07:15:29,,67.8,,,
2020-06-07 07:15:59,,,,,53.78
2020-06-07 07:16:22,,67.9,,,
2020-06-07 07:16:48,,,,,53.78
2020-06-07 07:17:15,,67.9,,,
2020-06-07 07:17:21,,,,,53.96
2020-06-07 07:17:54,,,,,54.14
2020-06-07 07:18:08,,68.1,,,
2020-06-07 07:18:27,,,,,54.32
2020-06-07 07:18:59,,,,,54.5
2020-06-07 07:19:01,,68.7,,,
2020-06-07 07:19:54,,69.5,,,
2020-06-07 07:20:05,,,,,54.5
2020-06-07 07:20:38,,,,,54.5
2020-06-07 07:20:47,,70.1,,,
2020-06-07 07:21:27,,,,,54.68
2020-06-07 07:21:40,,70.5,,,
2020-06-07 07:21:43,,,,,54.5
2020-06-07 07:21:59,,,,,54.68
2020-06-07 07:22:33,,70.8,,,
2020-06-07 07:22:49,,,,,54.86
2020-06-07 07:23:26,,70.9,,,
2020-06-07 07:24:19,,71.1,,,
2020-06-07 07:24:27,,,,,54.86
2020-06-07 07:25:12,,71.5,,,
2020-06-07 07:25:16,,,,,55.040000000000006
2020-06-07 07:25:49,,,,,55.22
2020-06-07 07:26:05,,71.9,,,
2020-06-07 07:26:05,,,,,55.22
2020-06-07 07:26:21,,,,,55.400000000000006
2020-06-07 07:26:54,,,,,55.58
2020-06-07 07:26:58,,72.2,,,
2020-06-07 07:27:27,,,,,55.76
2020-06-07 07:27:51,,72.6,,,
2020-06-07 07:28:00,,,,,55.94
2020-06-07 07:28:08,,,,72.2,
2020-06-07 07:28:16,,,,,55.94
2020-06-07 07:28:32,,,,,56.120000000000005
2020-06-07 07:28:44,,73.0,,,
2020-06-07 07:28:49,,,,,56.3
2020-06-07 07:29:22,,,,,56.480000000000004
2020-06-07 07:29:37,,73.3,,,
2020-06-07 07:29:38,,,,,56.66
2020-06-07 07:29:54,,,,,56.84
2020-06-07 07:30:30,,73.7,,,
2020-06-07 07:30:43,,,,,57.019999999999996
2020-06-07 07:31:16,,,,,57.2
2020-06-07 07:31:23,,74.0,,,
2020-06-07 07:32:05,,,,,57.2
2020-06-07 07:32:16,,74.3,,,
2020-06-07 07:32:22,,,,,57.379999999999995
2020-06-07 07:33:09,,74.5,,,
2020-06-07 07:33:11,,,,,57.379999999999995
2020-06-07 07:33:27,,,,,57.56
2020-06-07 07:34:00,,,,,57.56
2020-06-07 07:34:02,,74.8,,,
2020-06-07 07:34:49,,,,,57.74
2020-06-07 07:34:55,,75.0,,,
2020-06-07 07:35:05,,,,,57.74
2020-06-07 07:35:48,,75.3,,,
2020-06-07 07:36:27,,,,,57.92
2020-06-07 07:36:41,,75.5,,,
2020-06-07 07:37:34,,75.7,,,
2020-06-07 07:37:49,,,,,57.92
2020-06-07 07:38:06,,,,,57.92
2020-06-07 07:38:22,,,,,57.92
2020-06-07 07:38:27,,76.0,,,
2020-06-07 07:39:20,,76.3,,,
2020-06-07 07:39:44,,,,,58.1
2020-06-07 07:40:00,,,,,58.1
2020-06-07 07:40:13,,76.5,,,
2020-06-07 07:40:33,,,,,57.92
2020-06-07 07:40:49,,,,,57.92
2020-06-07 07:41:06,,76.7,,,
2020-06-07 07:41:38,,,,,57.74
2020-06-07 07:41:54,,,,72.1,
2020-06-07 07:41:59,,76.9,,,
2020-06-07 07:42:27,,,,,57.74
2020-06-07 07:42:45,,,72.2,,
2020-06-07 07:42:52,,77.2,,,
2020-06-07 07:43:33,,,,,57.92
2020-06-07 07:43:45,,77.4,,,
2020-06-07 07:44:38,,77.6,,,
2020-06-07 07:45:28,,,,,58.1
2020-06-07 07:45:31,,77.8,,,
2020-06-07 07:46:24,,78.0,,,
2020-06-07 07:47:06,,,,,57.56
2020-06-07 07:47:17,,78.2,,,
2020-06-07 07:47:39,,,,,57.379999999999995
2020-06-07 07:48:10,,78.3,,,
2020-06-07 07:48:28,,,,,57.379999999999995
2020-06-07 07:49:03,,78.5,,,
2020-06-07 07:49:17,,,,,57.56
2020-06-07 07:49:56,,78.6,,,
2020-06-07 07:50:49,,78.8,,,
2020-06-07 07:51:28,,,,,58.28
2020-06-07 07:51:42,,78.9,,,
2020-06-07 07:51:44,,,,,58.46
2020-06-07 07:52:17,,,,,58.64
2020-06-07 07:52:33,,,,,58.82
2020-06-07 07:52:35,,78.9,,,
2020-06-07 07:52:50,,,,,59.0
2020-06-07 07:53:06,,,,,59.18
2020-06-07 07:53:28,,79.1,,,
2020-06-07 07:53:39,,,,,59.36
2020-06-07 07:54:12,,,,,59.540000000000006
2020-06-07 07:54:21,,79.2,,,
2020-06-07 07:54:41,,,,72.0,
2020-06-07 07:54:44,,,,,59.72
2020-06-07 07:55:14,,79.3,,,
2020-06-07 07:55:17,,,,,59.900000000000006
2020-06-07 07:55:50,,,,,60.08
2020-06-07 07:56:03,,,72.2,,
2020-06-07 07:56:07,,79.5,,,
2020-06-07 07:56:23,,,,,60.26
2020-06-07 07:56:55,,,,,60.44
2020-06-07 07:57:00,,79.6,,,
2020-06-07 07:57:28,,,,,60.8
2020-06-07 07:57:53,,79.8,,,
2020-06-07 07:58:01,,,,,60.980000000000004
2020-06-07 07:58:46,,79.9,,,
2020-06-07 07:58:54,,,72.3,,
2020-06-07 07:59:06,,,,,60.980000000000004
2020-06-07 07:59:39,,80.1,,,
2020-06-07 08:00:28,,,,,60.8
2020-06-07 08:00:32,,80.3,,,
2020-06-07 08:00:45,,,,,60.8
2020-06-07 08:01:25,,80.5,,,
2020-06-07 08:02:18,,80.6,,,
2020-06-07 08:02:23,,,,,60.980000000000004
2020-06-07 08:03:11,,80.8,,,
2020-06-07 08:03:12,,,,,61.16
2020-06-07 08:03:28,,,,,60.980000000000004
2020-06-07 08:03:45,,,,,60.8
2020-06-07 08:04:04,,81.0,,,
2020-06-07 08:04:17,,,,,60.8
2020-06-07 08:04:50,,,,,60.980000000000004
2020-06-07 08:04:57,,81.1,,,
2020-06-07 08:05:50,,81.3,,,
2020-06-07 08:05:56,,,,,60.980000000000004
2020-06-07 08:06:43,,81.5,,,
2020-06-07 08:07:36,,81.6,,,
2020-06-07 08:08:07,,,,,60.44
2020-06-07 08:08:29,,81.7,,,
2020-06-07 08:08:39,,,,,60.26
2020-06-07 08:09:22,,81.8,,,
2020-06-07 08:10:15,,81.9,,,
2020-06-07 08:10:18,,,72.4,,
2020-06-07 08:10:25,,,,71.9,
2020-06-07 08:11:08,,82.0,,,
2020-06-07 08:11:23,,,,,61.16
2020-06-07 08:11:56,,,,,61.34
2020-06-07 08:12:01,,82.1,,,
2020-06-07 08:12:12,,,,,61.34
2020-06-07 08:12:29,,,,,61.16
2020-06-07 08:12:45,,,,,61.16
2020-06-07 08:12:54,,82.2,,,
2020-06-07 08:13:18,,,,,60.980000000000004
2020-06-07 08:13:47,,82.1,,,
2020-06-07 08:16:26,,82.3,,,
2020-06-07 08:17:19,,82.4,,,
2020-06-07 08:17:23,,,,,61.519999999999996
2020-06-07 08:17:40,,,,,61.7
2020-06-07 08:18:12,,82.5,,,
2020-06-07 08:18:13,,,,,61.88
2020-06-07 08:18:29,,,,,62.06
2020-06-07 08:18:45,,,,,62.24
2020-06-07 08:19:02,,,,,62.24
2020-06-07 08:19:05,,82.6,,,
2020-06-07 08:19:18,,,,,62.42
2020-06-07 08:19:48,,,72.5,,
2020-06-07 08:19:51,,,,,62.6
2020-06-07 08:19:58,,82.8,,,
2020-06-07 08:20:24,,,,,62.6
2020-06-07 08:20:51,,82.9,,,
2020-06-07 08:21:13,,,,,62.78
2020-06-07 08:21:44,,83.0,,,
2020-06-07 08:22:35,,,,,62.78
2020-06-07 08:22:37,,83.1,,,
2020-06-07 08:22:51,,,,,62.78
2020-06-07 08:23:07,,,,,62.6
2020-06-07 08:23:12,,,,71.8,
2020-06-07 08:23:24,,,,,62.6
2020-06-07 08:23:30,,83.3,,,
2020-06-07 08:23:40,,,,,62.42
2020-06-07 08:24:23,,83.4,,,
2020-06-07 08:24:46,,,,,62.42
2020-06-07 08:25:16,,83.5,,,
2020-06-07 08:26:09,,83.6,,,
2020-06-07 08:26:40,,,,,62.24
2020-06-07 08:27:02,,83.7,,,
2020-06-07 08:27:46,,,,,62.24
2020-06-07 08:28:48,,83.8,,,
2020-06-07 08:29:41,,83.9,,,
2020-06-07 08:30:46,,,,,62.96
2020-06-07 08:31:02,,,,,62.96
2020-06-07 08:31:18,,,,,63.14
2020-06-07 08:31:27,,84.0,,,
2020-06-07 08:31:35,,,,,63.31999999999999
2020-06-07 08:32:08,,,,,63.5
2020-06-07 08:32:40,,,,,63.68000000000001
2020-06-07 08:33:06,,,72.6,,
2020-06-07 08:33:13,,84.1,,,
2020-06-07 08:33:29,,,,,63.86
2020-06-07 08:34:06,,84.1,,,
2020-06-07 08:34:19,,,,,64.03999999999999
2020-06-07 08:34:35,,,,,64.4
2020-06-07 08:34:59,,84.2,,,
2020-06-07 08:35:08,,,,,64.58000000000001
2020-06-07 08:35:40,,,,,64.75999999999999
2020-06-07 08:36:13,,,,,64.94
2020-06-07 08:36:30,,,,,65.12
2020-06-07 08:36:45,,84.2,,,
2020-06-07 08:37:02,,,,,65.30000000000001
2020-06-07 08:37:35,,,,,65.48
2020-06-07 08:37:38,,84.2,,,
2020-06-07 08:38:31,,84.1,,,
2020-06-07 08:40:19,,,,,65.48
2020-06-07 08:40:52,,,,,65.30000000000001
2020-06-07 08:41:08,,,,,65.12
2020-06-07 08:41:10,,84.3,,,
2020-06-07 08:41:24,,,,,64.94
2020-06-07 08:41:39,,,72.6,,
